"Name","Runtime","device_variation","n_conductance_states","noise_scale","non_linearity","ADC_resolution","t_min","weight_decay","perplexity","test_accuracy","test_loss","test_perplexity","train_accuracy","train_loss","train_loss_epoch","val_accuracy","val_loss","write_efficiency"
"sandy-sweep-54","6251","0.05","64","0.2","4","4","0.001","0.1","78.73443975314031","0.26832719623812373","4.32220312088416","75.35446053642944","0.2669677734375","4.191976070404053","4.446915585260394","0.2650102442431054","4.366080667745867","2988369.394542857"
"rural-sweep-53","8957","0.05","64","0.2","2","4","0.001","0.1","77.03113306333061","0.2696727545763073","4.301432222555697","73.80542383135493","0.2572021484375","4.200036525726318","4.446658864544887","0.2671718619200903","4.344209665633956","3258625.58684"
"dark-sweep-52","9953","0.05","64","0.2","1","4","0.001","0.1","76.51456443894718","0.27057455405084146","4.2974504871544","73.5121344503229","0.2681884765625","4.132134437561035","4.44591789313898","0.26761524195375985","4.337481107534439","3349781.755105263"
"splendid-sweep-51","11318","0.05","64","0.1","4","4","0.001","0.1","75.82823843102963","0.27202466374490725","4.287782045935066","72.80481156431877","0.2830810546875","4.192156791687012","4.444743383467021","0.2681958526424597","4.328470761940963","3357977.792919355"
"ancient-sweep-50","10590","0.05","64","0.1","2","4","0.001","0.1","76.30740947151924","0.2714599583357243","4.288712149156482","72.87255905528512","0.2596435546875","4.24749231338501","4.441630810784945","0.2678560640484879","4.3347700432940375","3348550.77925"
"apricot-sweep-49","7232","0.05","64","0.1","1","4","0.001","0.1","78.15894190870772","0.26933418750563587","4.314728740973988","74.79333232551402","0.2620849609375","4.288156032562256","4.4475090822354995","0.26545900799652206","4.358744470139155","3054323.926275"
"fine-sweep-48","13284","0.05","64","0","4","4","0.001","0.1","75.32270212357585","0.27212101750596374","4.279543519423676","72.20747117502519","0.2740478515625","4.133721351623535","4.2043373802907515","0.2695326049630236","4.321781578392076","3432230.5713378377"
"giddy-sweep-47","11139","0.05","64","0","2","4","0.001","0.1","75.88242934836008","0.2714543545111364","4.2864453403927865","72.70755798337734","0.260986328125","4.191708087921143","4.203378510610051","0.26786899942881987","4.329185160215368","3361026.1414923077"
"clear-sweep-46","10197","0.05","64","0","1","4","0.001","0.1","76.29620218155026","0.27109314798913","4.294197618873873","73.27339766011089","0.28125","4.145204067230225","4.442581145907602","0.2676991051318339","4.334623162235749","3296282.5564482757"
"hopeful-sweep-45","12563","0.05","32","0.2","4","4","0.001","0.1","75.56885304842078","0.27194822757752873","4.283352171977873","72.48300872486944","0.26904296875","4.15977668762207","4.206727595240074","0.2684947032869452","4.325044201577512","3820978.526704225"
"lucky-sweep-44","7346","0.05","32","0.2","2","4","0.001","0.1","77.99939339173324","0.2691137170354218","4.316652532571244","74.93735760266217","0.260009765625","4.287142753601074","4.4464261755542855","0.2657226657347412","4.356701049630289","3479146.324775"
"rural-sweep-43","11402","0.05","32","0.2","1","4","0.001","0.1","76.06079739380328","0.2722434370568175","4.288180959711655","72.83386020021901","0.27685546875","4.15451717376709","4.209714407402196","0.26865039757144377","4.3315329861922445","3787207.6012615385"
"cerulean-sweep-42","5812","0.05","32","0.1","4","4","0.001","0.1","78.8463088152931","0.26795715168419587","4.324876824058694","75.55620557977808","0.263427734375","4.187023162841797","4.44086691975687","0.2644481333162211","4.367500499571294","3324017.958848485"
"still-sweep-41","10420","0.05","32","0.1","2","4","0.001","0.1","76.18509781705355","0.2717876059539131","4.287546223960168","72.78764461412514","0.2664794921875","4.250699996948242","4.439928056327924","0.2679009042914822","4.333165876861605","3700920.188440678"
"flowing-sweep-40","5981","0.05","32","0.1","1","4","0.001","0.1","78.75585070481816","0.267747664710174","4.321533687912897","75.30403265694048","0.2664794921875","4.289727687835693","4.440025133271051","0.26507036846900595","4.366352569610388","3318598.607060606"
"solar-sweep-39","11074","0.05","32","0","4","4","0.001","0.1","75.43280781481084","0.27186231294113306","4.281981430839247","72.38372134715166","0.281494140625","4.14548397064209","4.438161007826609","0.2679564758416235","4.323242297285305","3729312.452936508"
"restful-sweep-38","5809","0.05","16","0","2","4","0.001","0.1","79.02538845466759","0.2679016257879938","4.323604921161929","75.46016651216394","0.2777099609375","4.15528678894043","4.436793313566426","0.26422888223282875","4.369769173681724","4085053.6144545455"
"dashing-sweep-37","11940","0.05","16","0","1","4","0.001","0.1","75.89001119737821","0.27226418721872003","4.286349650119714","72.70060091016691","0.2691650390625","4.139076232910156","4.2066987932158355","0.2687890735203659","4.32928507096329","4433216.454590909"
"denim-sweep-36","8407","0","64","0.2","4","4","0.001","0.1","77.31104981652638","0.269923005371474","4.303139984057028","73.9315735789456","0.2637939453125","4.242178916931152","4.44833279436043","0.2660441352286339","4.347836892551094","3229833.539541667"
"genial-sweep-35","5739","0","64","0.2","2","4","0.001","0.1","79.10674546527808","0.267565524400141","4.3280149452357195","75.7936825294005","0.2659912109375","4.1987624168396","","0.26333442597551554","4.370798148827661","2915636.9085625"
"charmed-sweep-34","11019","0","64","0.2","1","4","0.001","0.1","76.391804435272","0.2708625906346578","4.294630773883246","73.30514327425072","0.2718505859375","4.19345760345459","4.445540445755589","0.2676821590609521","4.335875418628811","3294356.3088490567"
"olive-sweep-33","9078","0","64","0.1","4","4","0.001","0.1","77.52831772425195","0.26955216027117646","4.308278954712069","74.31248367065244","0.2685546875","4.168634414672852","4.446046929348342","0.2664103365684792","4.350643259610983","3091249.6798809525"
"eager-sweep-32","11631","0","64","0.1","1","4","0.001","0.1","76.67866896895342","0.27096518865739794","4.2959531225371625","73.4021423509494","0.26708984375","4.199197769165039","4.441219685316596","0.2681178790369949","4.339623559771094","3304486.147877193"
"genial-sweep-31","11225","0","64","0","4","4","0.001","0.1","76.521340871491","0.2706041422446654","4.29418729046149","73.27264086615145","0.267578125","4.237386703491211","4.440768289016065","0.2664714002354095","4.337569667569216","3261471.4000727274"
"sunny-sweep-30","13036","0","64","0","2","4","0.001","0.1","75.36849239384237","0.27247966227958714","4.282086187784662","72.39130444188176","0.2769775390625","4.134444236755371","4.202786343804835","0.2691988504710502","4.322389314920047","3377904.0862835823"
"golden-sweep-29","13236","0","64","0","1","4","0.001","0.1","75.77461910071828","0.27179615578914146","4.284631154233614","72.57577251584742","0.259521484375","4.198882579803467","4.201762131338088","0.2687601676425291","4.3277633962168585","3376057.927895522"
"eternal-sweep-28","9815","0","32","0.2","4","4","0.001","0.1","76.96870289293271","0.27013300469517243","4.302199495020773","73.8620744312775","0.2686767578125","4.137054443359375","4.43997129850961","0.2672691663313585","4.343398883292141","3600987.0787659576"
"usual-sweep-27","10546","0","32","0.2","2","4","0.001","0.1","76.71966564332493","0.27022775736348953","4.300135258046669","73.70976286392118","0.2620849609375","4.277944564819336","4.4396362126186215","0.2672691663313585","4.340158072423415","3630331.74544"
"efficient-sweep-26","10266","0","32","0.2","1","4","0.001","0.1","76.79098657051227","0.2704342342831613","4.297638659448425","73.52596869887141","0.2750244140625","4.11138391494751","4.440434539785589","0.26753903883331254","4.341087270903004","3693140.7978727273"
"soft-sweep-25","7504","0","32","0.1","4","4","0.001","0.1","77.68556220183066","0.26960650135875136","4.307593440101089","74.26155883417196","0.2593994140625","4.304928779602051","4.441007231538037","0.2660928055004417","4.352669425459667","3480177.197"
"robust-sweep-24","8995","0","32","0.1","2","4","0.001","0.1","76.90278732944196","0.2707318454015592","4.303817162627131","73.9816554114853","0.2652587890625","4.191828727722168","4.442591991878683","0.2657752744324042","4.342542122011315","3622628.8827843135"
"dandy-sweep-23","9262","0","32","0.1","1","4","0.001","0.1","76.85322970272408","0.27140347178387864","4.2969646847368175","73.47643075085924","0.2579345703125","4.252470970153809","4.4362553474200785","0.26659338303988084","4.341897495161705","3616785.0062745097"
"fluent-sweep-22","11281","0","32","0","4","4","0.001","0.1","75.83606627676421","0.271582089689885","4.288161219793927","72.83242248000113","0.2655029296875","4.274004936218262","4.436671826584882","0.2682208562267886","4.328573987887986","3709752.028311475"
"serene-sweep-21","7219","0","32","0","2","4","0.001","0.1","78.20436425303203","0.26890989792969744","4.314370704854049","74.76655840431236","0.2618408203125","4.217003345489502","4.437543060775564","0.26528503074429166","4.359325454856311","3454479.940175"
"ancient-sweep-20","11019","0","32","0","1","4","0.001","0.1","75.74176264341244","0.2717910643142302","4.284258706895265","72.54874689566783","0.2847900390625","4.066042900085449","4.439240665148946","0.2680061939515029","4.327329694495069","3723528.593888889"
"resilient-sweep-19","6696","0","16","0.2","4","4","0.001","0.1","78.61938931034688","0.2686908684429488","4.320658469611157","75.2381540226628","0.2613525390625","4.262714385986328","4.4436826155622","0.2648527072088947","4.364618352351576","4146834.271111111"
"polished-sweep-18","9721","0","16","0.1","2","4","0.001","0.1","76.39901692695554","0.2706776644232582","4.296738898474534","73.45984265494664","0.2550048828125","4.219809055328369","4.4414336535528","0.2684231973716463","4.3359698286414625","4350991.944454545"
"twilight-sweep-17","6067","0","16","0","4","4","0.001","0.1","78.6810460770337","0.26787126906965497","4.3233105945508195","75.43795984524745","0.27197265625","4.1271586418151855","4.439023008783059","0.2651364906645577","4.365402288768441","4121603.070457143"
"faithful-sweep-16","9607","0","16","0","2","4","0.001","0.1","76.68670747785553","0.27037998926115075","4.29643979136638","73.43787357956174","0.2698974609375","4.221946716308594","4.438151445041238","0.2674339298350284","4.339728387980638","4310984.84392"
"fragrant-sweep-15","7289","0","16","0","1","4","0.001","0.1","78.13207947544839","0.26948273688999647","4.315220222224381","74.83010088079409","0.2762451171875","4.216796398162842","4.436573754558135","0.26608865028050266","4.358400721236807","4138454.7502777777"
"warm-sweep-14","10606","0.05","32","0","2","4","0.001","0.1","76.11091552492077","0.27139802806856467","4.289772246230995","72.94985200372763","0.2742919921875","4.166023254394531","4.44047374467077","0.26799922040847474","4.332191691177138","3659402.970214286"
"gallant-sweep-35","11960","0.05","16","0.2","2","4","0.001","0.1","76.28336672014917","0.27224183596407814","4.290366630208182","72.9932251157613","0.261474609375","4.224981307983398","4.441231685003727","0.26822855241676263","4.334454916099995","4417904.091754098"
"classic-sweep-34","6438","0.05","16","0.2","1","4","0.001","0.1","78.88686686071789","0.26763078494019854","4.3235799406284405","75.45828150049171","0.2613525390625","4.233288288116455","4.441915157710387","0.26468223479435204","4.3680147610276405","4095116.798393939"
"upbeat-sweep-37","11207","0.05","32","0","1","4","0.001","0.1","76.33821587151802","0.2712302975931862","4.290147355647922","72.97722131309958","0.2579345703125","4.230745315551758","4.440087392754249","0.267976059573858","4.335173676222892","3690134.670948276"
"glamorous-sweep-33","12752","0.05","16","0.1","4","4","0.001","0.1","75.44166228144104","0.272077820023855","4.281635793744093","72.35870717113141","0.2556573152542114","4.215421676635742","4.202846114939158","0.2685605364237185","4.323359672566023","4425367.088680583"
"happy-sweep-36","12456","0.05","16","0.2","4","4","0.001","0.1","76.15034895786025","0.271345768401551","4.291303162278198","73.06161763287002","0.286865234375","4.098994731903076","4.445426463410429","0.2674181038669127","4.332709661837043","4419815.258693549"
"earnest-sweep-30","13647","0.05","16","0","4","4","0.001","0.1","75.69894255926043","0.27281445077139366","4.280969316477587","72.31049780477595","0.2711181640625","4.187314987182617","4.204109697552145","0.267433026526346","4.326764191511762","4463324.391657143"
"fancy-sweep-32","9007","0.05","16","0.1","2","4","0.001","0.1","77.0251838620933","0.27109852766073433","4.298403764227032","73.58224529487563","0.274658203125","4.13956880569458","4.438146998904258","0.26767345116525376","4.344132431524262","4272344.157021277"
"eager-sweep-31","9302","0.05","16","0.1","1","4","0.001","0.1","76.7561150685604","0.2701750814123636","4.300978080629085","73.77191330382551","0.2696533203125","4.170942306518555","4.435773761192381","0.26742605298331784","4.340633058453806","4306980.92338"
